recency,frequency,monetary,cluster
513.0,1,7502.0,3
666.0,1,300.08,3
816.0,1,4801.28,0
575.0,1,136.35000000000002,3
935.0,1,9602.72,2
477.0,1,1016.5,3
881.0,1,365.94,0
392.0,1,365.94,1
756.0,1,2700.7200000000003,3
456.0,1,242.4,1
761.0,1,4200.0,3
785.0,1,5401.53,0
631.0,1,300.08,3
485.0,1,5.23,3
945.0,1,1200.32,0
275.0,1,2700.7200000000003,1
786.0,1,896.0,0
387.0,1,15.15,1
658.0,1,2700.7200000000003,3
884.0,1,650.56,0
695.0,1,1200.32,3
91.0,1,5.23,1
454.0,1,322.56,1
1028.0,1,1200.32,0
1024.0,1,4801.28,0
937.0,1,600.17,0
690.0,1,47.07,3
62.0,1,47.07,1
730.0,1,4801.28,3
728.0,1,1200.32,3
817.0,1,4801.28,0
360.0,1,2700.7200000000003,1
750.0,1,2700.7200000000003,3
453.0,1,60.6,1
693.0,1,143.36,3
154.0,1,130.75,1
997.0,1,322.56,0
578.0,1,2700.7200000000003,3
182.0,1,83.68,1
184.0,1,5.23,1
750.0,1,300.08,3
914.0,1,35.84,0
883.0,1,242.4,0
580.0,1,2700.7200000000003,3
669.0,1,573.44,3
876.0,1,136.35000000000002,0
791.0,1,47.07,0
819.0,1,1200.32,0
694.0,1,7502.0,3
943.0,1,5.23,0
791.0,1,20.92,0
396.0,1,2700.7200000000003,1
721.0,1,600.17,3
387.0,1,2700.7200000000003,1
725.0,1,300.08,3
662.0,1,300.08,3
1029.0,1,83.68,0
1026.0,1,162.64,0
538.0,1,4801.28,3
447.0,1,1200.32,1
547.0,1,9450.0,2
751.0,1,7502.0,3
512.0,1,650.56,3
817.0,1,4801.28,0
541.0,1,2700.7200000000003,3
754.0,1,1200.32,3
661.0,1,143.36,3
580.0,1,896.0,3
821.0,1,300.08,0
724.0,1,2700.7200000000003,3
821.0,1,9602.72,2
607.0,1,5401.53,3
789.0,1,2700.7200000000003,0
547.0,1,1016.5,3
544.0,1,5401.53,3
365.0,1,162.64,1
578.0,1,896.0,3
389.0,1,365.94,1
694.0,1,600.17,3
424.0,1,2700.7200000000003,1
1061.0,1,600.17,0
690.0,1,2700.7200000000003,3
395.0,1,40.66,1
1056.0,1,1050.0,0
636.0,1,15004.25,2
1031.0,1,47.07,0
720.0,1,300.08,3
334.0,1,242.4,1
784.0,1,162.64,0
61.0,1,7502.0,1
357.0,1,4200.0,1
572.0,1,650.56,3
1028.0,1,35.84,0
728.0,1,600.17,3
844.0,1,83.68,0
761.0,1,896.0,3
572.0,1,15004.25,2
789.0,1,4801.28,0
365.0,1,15004.25,2
482.0,1,15004.25,2
575.0,1,4200.0,3
512.0,1,1200.32,3
879.0,1,1200.32,0
998.0,1,1200.32,0
941.0,1,300.08,0
790.0,1,1200.32,0
426.0,1,4801.28,1
876.0,1,573.44,0
121.0,1,162.64,1
1058.0,1,365.94,0
755.0,1,40.66,3
599.0,1,322.56,3
154.0,1,7502.0,1
944.0,1,4801.28,0
481.0,1,35.84,3
853.0,1,650.56,0
396.0,1,9450.0,2
877.0,1,650.56,0
1028.0,1,35.84,0
754.0,1,1200.32,3
631.0,1,293.25,3
818.0,1,40.66,0
785.0,1,2700.7200000000003,0
546.0,1,573.44,3
276.0,1,2400.68,1
666.0,1,2400.68,3
362.0,1,11.73,1
640.0,1,5.23,3
784.0,1,1050.0,0
873.0,1,143.36,0
549.0,1,2700.7200000000003,3
245.0,1,293.25,1
818.0,1,896.0,0
910.0,1,1200.32,0
842.0,1,9602.72,2
1024.0,1,378.75,0
607.0,1,2700.7200000000003,3
662.0,1,47.07,3
479.0,1,573.44,3
573.0,1,130.75,3
1032.0,1,322.56,0
451.0,1,16800.0,2
668.0,1,300.08,3
850.0,1,2700.7200000000003,0
61.0,1,322.56,1
365.0,1,1200.32,1
579.0,1,365.94,3
569.0,1,47.07,3
455.0,1,300.08,1
755.0,1,322.56,3
514.0,1,46.92,3
661.0,1,300.08,3
606.0,1,1200.32,3
421.0,1,143.36,1
880.0,1,136.35000000000002,0
549.0,1,1050.0,3
755.0,1,40.66,3
390.0,1,7502.0,1
1001.0,1,242.4,0
630.0,1,242.4,3
577.0,1,20.92,3
818.0,1,83.68,0
936.0,1,4801.28,0
1.0,1,162.64,1
669.0,1,47.07,3
416.0,1,20.92,1
518.0,1,600.17,3
664.0,1,9602.72,2
1065.0,1,9602.72,2
1031.0,1,162.64,0
878.0,1,2700.7200000000003,0
1025.0,1,300.08,0
457.0,1,162.64,1
542.0,1,60.6,3
486.0,1,300.08,3
789.0,1,300.08,0
996.0,1,4801.28,0
636.0,1,300.08,3
361.0,1,4801.28,1
811.0,1,600.17,0
641.0,1,7502.0,3
604.0,1,1200.32,3
724.0,1,40.66,3
545.0,1,4200.0,3
335.0,1,4200.0,1
721.0,1,365.94,3
725.0,1,4801.28,3
815.0,1,7502.0,0
1000.0,1,130.75,0
517.0,1,130.75,3
938.0,1,83.68,0
638.0,1,322.56,3
549.0,1,47.07,3
122.0,1,7502.0,1
783.0,1,300.08,0
968.0,1,4801.28,0
846.0,1,35.84,0
424.0,1,1200.32,1
610.0,1,242.4,3
91.0,1,15.15,1
335.0,1,1200.32,1
667.0,1,5.23,3
968.0,1,322.56,0
914.0,1,7502.0,0
510.0,1,7502.0,3
396.0,1,20.92,1
333.0,1,130.75,1
910.0,1,1200.32,0
602.0,1,15004.25,2
418.0,1,15004.25,2
519.0,1,162.64,3
639.0,1,1200.32,3
604.0,1,9602.72,2
424.0,1,300.08,1
847.0,1,1050.0,0
1001.0,1,130.75,0
1004.0,1,365.94,0
243.0,1,7502.0,1
604.0,1,40.66,3
819.0,1,4801.28,0
243.0,1,365.94,1
606.0,1,26250.0,2
517.0,1,7502.0,3
426.0,1,162.64,1
515.0,1,322.56,3
427.0,1,4801.28,1
356.0,1,162.64,1
481.0,1,2700.7200000000003,3
785.0,1,1200.32,0
791.0,1,1200.32,0
941.0,1,9450.0,2
787.0,1,7502.0,0
359.0,1,9602.72,2
421.0,1,5.23,1
697.0,1,365.94,3
689.0,1,7502.0,3
845.0,1,293.25,0
969.0,1,136.35000000000002,0
577.0,1,1200.32,3
303.0,1,46.92,1
661.0,1,2700.7200000000003,3
966.0,1,105.57,0
604.0,1,26250.0,2
512.0,1,15004.25,2
487.0,1,47.07,3
997.0,1,11.73,0
731.0,1,1200.32,3
396.0,1,300.08,1
482.0,1,4801.28,3
549.0,1,1200.32,3
756.0,1,16800.0,2
513.0,1,1050.0,3
446.0,1,47.07,1
914.0,1,7502.0,0
1061.0,1,322.56,0
913.0,1,573.44,0
690.0,1,47.07,3
518.0,1,242.4,3
785.0,1,2400.68,0
416.0,1,573.44,1
418.0,1,105.57,1
92.0,1,130.75,1
364.0,1,600.17,1
515.0,1,7502.0,3
781.0,1,650.56,0
845.0,1,5401.53,0
0.0,1,7502.0,1
909.0,1,130.75,0
812.0,1,15004.25,2
546.0,1,365.94,3
421.0,1,2700.7200000000003,1
1061.0,1,1200.32,0
356.0,1,9602.72,2
853.0,1,2700.7200000000003,0
569.0,1,1016.5,3
844.0,1,896.0,0
91.0,1,1016.5,1
601.0,1,896.0,3
815.0,1,650.56,0
356.0,1,650.56,1
362.0,1,7502.0,1
1025.0,1,130.75,0
422.0,1,162.64,1
334.0,1,1016.5,1
696.0,1,40.66,3
842.0,1,242.4,0
1000.0,1,650.56,0
512.0,1,365.94,3
997.0,1,20.92,0
783.0,1,35.84,0
966.0,1,15004.25,2
62.0,1,378.75,1
942.0,1,143.36,0
697.0,1,9602.72,2
694.0,1,4801.28,3
515.0,1,47.07,3
447.0,1,9602.72,2
700.0,1,46.92,3
661.0,1,9602.72,2
973.0,1,650.56,0
758.0,1,7502.0,3
1005.0,1,300.08,0
543.0,1,7502.0,3
822.0,1,7502.0,0
696.0,1,60.6,3
419.0,1,7502.0,1
478.0,1,650.56,3
968.0,1,300.08,0
385.0,1,105.57,1
578.0,1,7502.0,3
91.0,1,20.92,1
390.0,1,1016.5,1
447.0,1,300.08,1
908.0,1,187.68,0
418.0,1,573.44,1
1034.0,1,40.66,0
752.0,1,650.56,3
1065.0,1,7502.0,0
819.0,1,5.23,0
848.0,1,650.56,0
576.0,1,7502.0,3
542.0,1,300.08,3
364.0,1,16800.0,2
938.0,1,650.56,0
610.0,1,162.64,3
545.0,1,300.08,3
358.0,1,300.08,1
975.0,1,83.68,0
914.0,1,20.92,0
661.0,1,7502.0,3
636.0,1,300.08,3
423.0,1,9602.72,2
456.0,1,26250.0,2
820.0,1,15.15,0
789.0,1,11.73,0
791.0,1,9602.72,2
941.0,1,5.23,0
784.0,1,4801.28,0
659.0,1,9602.72,2
788.0,1,1200.32,0
214.0,1,1200.32,1
638.0,1,143.36,3
608.0,1,293.25,3
848.0,1,365.94,0
878.0,1,4801.28,0
571.0,1,7502.0,3
700.0,1,4801.28,3
757.0,1,2700.7200000000003,3
995.0,1,1200.32,0
578.0,1,1016.5,3
485.0,1,5.23,3
303.0,1,105.57,1
549.0,1,1200.32,3
912.0,1,4801.28,0
427.0,1,896.0,1
843.0,1,7502.0,0
580.0,1,300.08,3
1034.0,1,11.73,0
542.0,1,47.07,3
781.0,1,365.94,0
1023.0,1,1200.32,0
635.0,1,4801.28,3
659.0,1,15.15,3
879.0,1,2700.7200000000003,0
573.0,1,11.73,3
697.0,1,83.68,3
546.0,1,47.07,3
943.0,1,4801.28,0
944.0,1,4801.28,0
965.0,1,20.92,0
1029.0,1,4200.0,0
481.0,1,20.92,3
1000.0,1,300.08,0
904.0,1,2700.7200000000003,0
62.0,1,1200.32,1
1000.0,1,26250.0,2
751.0,1,7502.0,3
907.0,1,15.15,0
385.0,1,1200.32,1
874.0,1,2700.7200000000003,0
388.0,1,242.4,1
607.0,1,40.66,3
389.0,1,47.07,1
636.0,1,650.56,3
1027.0,1,162.64,0
480.0,1,130.75,3
1001.0,1,130.75,0
579.0,1,650.56,3
454.0,1,1050.0,1
731.0,1,130.75,3
842.0,1,300.08,0
544.0,1,143.36,3
631.0,1,2700.7200000000003,3
481.0,1,15004.25,2
451.0,1,1200.32,1
666.0,1,300.08,3
789.0,1,40.66,0
573.0,1,130.75,3
392.0,1,46.92,1
944.0,1,573.44,0
426.0,1,365.94,1
699.0,1,300.08,3
607.0,1,35.84,3
213.0,1,143.36,1
447.0,1,365.94,1
385.0,1,7502.0,1
426.0,1,83.68,1
31.0,1,4801.28,1
880.0,1,365.94,0
182.0,1,15004.25,2
694.0,1,35.84,3
943.0,1,242.4,0
154.0,1,7502.0,1
396.0,1,300.08,1
816.0,1,2700.7200000000003,0
417.0,1,15004.25,2
876.0,1,136.35000000000002,0
572.0,1,4801.28,3
815.0,1,15004.25,2
664.0,1,300.08,3
905.0,1,9602.72,2
945.0,1,4200.0,0
361.0,1,7502.0,1
214.0,1,40.66,1
607.0,1,162.64,3
721.0,1,83.68,3
573.0,1,1016.5,3
755.0,1,162.64,3
447.0,1,7502.0,1
455.0,1,1016.5,1
333.0,1,1200.32,1
184.0,1,650.56,1
1060.0,1,130.75,0
122.0,1,573.44,1
874.0,1,5.23,0
875.0,1,105.57,0
817.0,1,4801.28,0
850.0,1,2700.7200000000003,0
906.0,1,4801.28,0
690.0,1,15004.25,2
152.0,1,5.23,1
781.0,1,1200.32,0
937.0,1,365.94,0
548.0,1,4801.28,3
791.0,1,1200.32,0
572.0,1,60.6,3
781.0,1,143.36,0
1026.0,1,162.64,0
515.0,1,130.75,3
850.0,1,650.56,0
1060.0,1,83.68,0
510.0,1,15004.25,2
603.0,1,5401.53,3
480.0,1,5.23,3
964.0,1,2700.7200000000003,0
792.0,1,143.36,0
420.0,1,130.75,1
814.0,1,130.75,0
904.0,1,40.66,0
934.0,1,573.44,0
700.0,1,1200.32,3
791.0,1,2700.7200000000003,0
751.0,1,4801.28,3
579.0,1,1050.0,3
847.0,1,2700.7200000000003,0
244.0,1,40.66,1
911.0,1,7502.0,0
153.0,1,143.36,1
569.0,1,300.08,3
183.0,1,4801.28,1
910.0,1,4801.28,0
634.0,1,15004.25,2
1054.0,1,40.66,0
750.0,1,300.08,3
545.0,1,2700.7200000000003,3
452.0,1,300.08,1
1025.0,1,9602.72,2
844.0,1,143.36,0
1029.0,1,1200.32,0
121.0,1,11.73,1
509.0,1,896.0,3
781.0,1,47.07,0
880.0,1,105.57,0
694.0,1,1200.32,3
454.0,1,130.75,1
457.0,1,896.0,1
417.0,1,5.23,1
700.0,1,1200.32,3
573.0,1,20.92,3
636.0,1,20.92,3
92.0,1,1200.32,1
154.0,1,7502.0,1
546.0,1,5401.53,3
847.0,1,83.68,0
1054.0,1,4801.28,0
574.0,1,600.17,3
578.0,1,300.08,3
419.0,1,2700.7200000000003,1
362.0,1,4801.28,1
966.0,1,4200.0,0
695.0,1,15004.25,2
449.0,1,20.92,1
935.0,1,162.64,0
943.0,1,15004.25,2
425.0,1,365.94,1
722.0,1,7502.0,3
911.0,1,2700.7200000000003,0
697.0,1,896.0,3
755.0,1,600.17,3
966.0,1,1016.5,0
479.0,1,130.75,3
664.0,1,130.75,3
1034.0,1,15.15,0
544.0,1,40.66,3
819.0,1,1200.32,0
1054.0,1,1200.32,0
214.0,1,47.07,1
910.0,1,83.68,0
818.0,1,130.75,0
456.0,1,1200.32,1
789.0,1,1200.32,0
691.0,1,83.68,3
610.0,1,162.64,3
366.0,1,300.08,1
364.0,1,2400.68,1
121.0,1,300.08,1
750.0,1,2700.7200000000003,3
454.0,1,83.68,1
1001.0,1,1016.5,0
481.0,1,47.07,3
1031.0,1,35.84,0
636.0,1,130.75,3
1056.0,1,130.75,0
363.0,1,143.36,1
785.0,1,378.75,0
1032.0,1,40.66,0
815.0,1,5401.53,0
508.0,1,300.08,3
1061.0,1,2700.7200000000003,0
544.0,1,83.68,3
788.0,1,162.64,0
996.0,1,2700.7200000000003,0
965.0,1,83.68,0
31.0,1,300.08,1
580.0,1,1200.32,3
578.0,1,1016.5,3
416.0,1,5.23,1
600.0,1,573.44,3
903.0,1,40.66,0
998.0,1,1200.32,0
695.0,1,300.08,3
756.0,1,4200.0,3
792.0,1,5.23,0
1060.0,1,46.92,0
606.0,1,300.08,3
751.0,1,573.44,3
699.0,1,162.64,3
426.0,1,15004.25,2
416.0,1,1016.5,1
517.0,1,47.07,3
689.0,1,20.92,3
791.0,1,7502.0,0
366.0,1,300.08,1
659.0,1,20.92,3
967.0,1,896.0,0
784.0,1,4801.28,0
446.0,1,26250.0,2
873.0,1,1050.0,0
392.0,1,300.08,1
481.0,1,1200.32,3
695.0,1,16800.0,2
998.0,1,300.08,0
817.0,1,1200.32,0
276.0,1,322.56,1
509.0,1,143.36,3
700.0,1,600.17,3
843.0,1,4801.28,0
366.0,1,35.84,1
275.0,1,365.94,1
726.0,1,300.08,3
1064.0,1,600.17,0
1063.0,1,2700.7200000000003,0
729.0,1,573.44,3
999.0,1,9602.72,2
634.0,1,4801.28,3
580.0,1,1050.0,3
724.0,1,5401.53,3
850.0,1,35.84,0
601.0,1,130.75,3
884.0,1,300.08,0
604.0,1,300.08,3
792.0,1,650.56,0
365.0,1,2700.7200000000003,1
356.0,1,15.15,1
945.0,1,650.56,0
452.0,1,896.0,1
937.0,1,4801.28,0
1034.0,1,896.0,0
570.0,1,1016.5,3
355.0,1,4801.28,1
513.0,1,15004.25,2
1030.0,1,1200.32,0
610.0,1,46.92,3
304.0,1,293.25,1
938.0,1,293.25,0
361.0,1,4801.28,1
636.0,1,1016.5,3
1032.0,1,300.08,0
480.0,1,35.84,3
1000.0,1,20.92,0
517.0,1,378.75,3
572.0,1,47.07,3
1.0,1,83.68,1
154.0,1,47.07,1
153.0,1,7502.0,1
244.0,1,322.56,1
577.0,1,15004.25,2
904.0,1,2700.7200000000003,0
482.0,1,650.56,3
302.0,1,7502.0,1
511.0,1,5401.53,3
519.0,1,300.08,3
547.0,1,2700.7200000000003,3
877.0,1,293.25,0
215.0,1,16800.0,2
485.0,1,40.66,3
548.0,1,365.94,3
874.0,1,365.94,0
446.0,1,293.25,1
215.0,1,2700.7200000000003,1
903.0,1,300.08,0
91.0,1,47.07,1
997.0,1,20.92,0
365.0,1,2700.7200000000003,1
966.0,1,105.57,0
1.0,1,47.07,1
999.0,1,105.57,0
939.0,1,15004.25,2
851.0,1,40.66,0
997.0,1,573.44,0
752.0,1,60.6,3
393.0,1,2700.7200000000003,1
700.0,1,9450.0,2
576.0,1,83.68,3
669.0,1,1200.32,3
426.0,1,20.92,1
480.0,1,7502.0,1
788.0,1,1200.32,0
754.0,1,4801.28,3
395.0,1,9602.72,2
391.0,1,242.4,1
609.0,1,83.68,3
420.0,1,300.08,1
694.0,1,35.84,3
391.0,1,300.08,1
182.0,1,143.36,1
1056.0,1,5.23,0
417.0,1,2400.68,1
303.0,1,378.75,1
669.0,1,9450.0,2
792.0,1,4200.0,0
390.0,1,300.08,1
573.0,1,7502.0,3
873.0,1,1016.5,0
122.0,1,83.68,1
756.0,1,15.15,3
512.0,1,35.84,3
1006.0,1,1200.32,0
722.0,1,7502.0,3
1024.0,1,1016.5,0
547.0,1,9450.0,2
366.0,1,1016.5,1
1028.0,1,650.56,0
365.0,1,300.08,1
366.0,1,573.44,1
453.0,1,293.25,1
784.0,1,15.15,0
576.0,1,4801.28,3
477.0,1,11.73,3
215.0,1,47.07,1
877.0,1,35.84,0
1034.0,1,1200.32,0
575.0,1,1200.32,3
512.0,1,1200.32,3
812.0,1,2700.7200000000003,0
1033.0,1,47.07,0
939.0,1,378.75,0
1059.0,1,20.92,0
518.0,1,5.23,3
781.0,1,7502.0,0
904.0,1,162.64,0
720.0,1,300.08,3
689.0,1,20.92,3
548.0,1,1050.0,3
694.0,1,47.07,3
456.0,1,83.68,1
304.0,1,162.64,1
450.0,1,4801.28,1
1026.0,1,47.07,0
972.0,1,5.23,0
539.0,1,1200.32,3
637.0,1,47.07,3
447.0,1,9602.72,2
570.0,1,600.17,3
480.0,1,35.84,3
576.0,1,378.75,3
1055.0,1,7502.0,0
874.0,1,9602.72,2
904.0,1,9602.72,2
849.0,1,1016.5,0
396.0,1,130.75,1
975.0,1,187.68,0
451.0,1,4801.28,1
720.0,1,300.08,3
509.0,1,4801.28,3
781.0,1,15.15,0
811.0,1,5.23,0
366.0,1,1050.0,1
363.0,1,2700.7200000000003,1
850.0,1,60.6,0
996.0,1,46.92,0
1005.0,1,1016.5,0
510.0,1,1016.5,3
389.0,1,9602.72,2
698.0,1,7502.0,3
908.0,1,5.23,0
446.0,1,4801.28,1
814.0,1,16800.0,2
360.0,1,896.0,1
937.0,1,20.92,0
548.0,1,1200.32,3
853.0,1,47.07,0
447.0,1,293.25,1
700.0,1,4200.0,3
758.0,1,4801.28,3
966.0,1,2700.7200000000003,0
574.0,1,1200.32,3
905.0,1,15004.25,2
699.0,1,1200.32,3
61.0,1,11.73,1
396.0,1,4801.28,1
726.0,1,650.56,3
519.0,1,35.84,3
638.0,1,1016.5,3
785.0,1,5.23,0
975.0,1,7502.0,0
426.0,1,4801.28,1
183.0,1,896.0,1
726.0,1,600.17,3
393.0,1,650.56,1
424.0,1,293.25,1
1056.0,1,365.94,0
387.0,1,300.08,1
725.0,1,322.56,3
608.0,1,130.75,3
153.0,1,4200.0,1
426.0,1,365.94,1
91.0,1,40.66,1
880.0,1,600.17,0
335.0,1,896.0,1
508.0,1,300.08,3
813.0,1,2700.7200000000003,0
848.0,1,322.56,0
424.0,1,15004.25,2
275.0,1,5401.53,1
364.0,1,322.56,1
183.0,1,7502.0,1
692.0,1,1200.32,3
452.0,1,1200.32,1
122.0,1,300.08,1
606.0,1,105.57,3
1003.0,1,300.08,0
420.0,1,7502.0,1
852.0,1,4801.28,0
935.0,1,1200.32,0
851.0,1,162.64,0
1063.0,1,4801.28,0
756.0,1,162.64,3
514.0,1,1200.32,3
1032.0,1,2700.7200000000003,0
274.0,1,60.6,1
667.0,1,2700.7200000000003,3
1062.0,1,7502.0,0
876.0,1,2700.7200000000003,0
968.0,1,365.94,0
669.0,1,7502.0,3
873.0,1,187.68,0
761.0,1,650.56,3
909.0,1,300.08,0
478.0,1,300.08,3
1059.0,1,7502.0,0
1001.0,1,896.0,0
969.0,1,573.44,0
816.0,1,4801.28,0
578.0,1,650.56,3
817.0,1,300.08,0
510.0,1,365.94,3
853.0,1,1200.32,0
728.0,1,300.08,3
509.0,1,136.35000000000002,3
485.0,1,136.35000000000002,3
938.0,1,4801.28,0
782.0,1,242.4,0
1032.0,1,1016.5,0
608.0,1,600.17,3
754.0,1,7502.0,3
477.0,1,4801.28,1
1060.0,1,130.75,0
814.0,1,83.68,0
482.0,1,11.73,3
607.0,1,322.56,3
849.0,1,83.68,0
935.0,1,20.92,0
998.0,1,2700.7200000000003,0
884.0,1,1016.5,0
419.0,1,15004.25,2
1024.0,1,7502.0,0
365.0,1,5.23,1
943.0,1,1200.32,0
873.0,1,2400.68,0
580.0,1,5.23,3
665.0,1,4200.0,3
787.0,1,47.07,0
545.0,1,40.66,3
909.0,1,83.68,0
600.0,1,15.15,3
1030.0,1,105.57,0
636.0,1,300.08,3
538.0,1,1200.32,3
821.0,1,46.92,0
914.0,1,187.68,0
483.0,1,7502.0,1
457.0,1,20.92,1
788.0,1,300.08,0
1064.0,1,4200.0,0
121.0,1,143.36,1
30.0,1,600.17,1
417.0,1,1200.32,1
1024.0,1,4801.28,0
788.0,1,2700.7200000000003,0
245.0,1,650.56,1
396.0,1,573.44,1
638.0,1,136.35000000000002,3
449.0,1,365.94,1
455.0,1,4801.28,1
360.0,1,4801.28,1
517.0,1,300.08,3
356.0,1,1200.32,1
245.0,1,20.92,1
604.0,1,896.0,3
418.0,1,650.56,1
1004.0,1,1200.32,0
1002.0,1,242.4,0
661.0,1,105.57,3
786.0,1,300.08,0
692.0,1,16800.0,2
783.0,1,7502.0,0
755.0,1,130.75,3
696.0,1,1016.5,3
385.0,1,5.23,1
31.0,1,9602.72,1
485.0,1,40.66,3
0.0,1,2400.68,1
913.0,1,650.56,0
759.0,1,83.68,3
792.0,1,46.92,0
182.0,1,26250.0,2
689.0,1,1200.32,3
539.0,1,143.36,3
937.0,1,47.07,0
819.0,1,650.56,0
972.0,1,293.25,0
515.0,1,15004.25,2
519.0,1,650.56,3
663.0,1,7502.0,3
914.0,1,242.4,0
274.0,1,300.08,1
540.0,1,35.84,3
945.0,1,4801.28,0
385.0,1,162.64,1
944.0,1,600.17,0
903.0,1,7502.0,0
668.0,1,600.17,3
517.0,1,47.07,3
453.0,1,5401.53,1
1029.0,1,2400.68,0
545.0,1,650.56,3
697.0,1,4801.28,3
91.0,1,20.92,1
579.0,1,7502.0,3
1027.0,1,11.73,0
510.0,1,300.08,3
730.0,1,650.56,3
1064.0,1,5401.53,0
540.0,1,20.92,3
690.0,1,378.75,3
668.0,1,300.08,3
391.0,1,4801.28,1
393.0,1,46.92,1
184.0,1,11.73,1
668.0,1,15004.25,2
547.0,1,46.92,3
609.0,1,15.15,3
334.0,1,83.68,1
363.0,1,5401.53,1
396.0,1,4801.28,1
786.0,1,130.75,0
333.0,1,7502.0,1
424.0,1,162.64,1
666.0,1,300.08,3
91.0,1,5401.53,1
543.0,1,143.36,3
760.0,1,322.56,3
245.0,1,46.92,1
62.0,1,2700.7200000000003,1
388.0,1,2700.7200000000003,1
510.0,1,9602.72,2
574.0,1,600.17,3
423.0,1,20.92,1
913.0,1,47.07,0
302.0,1,2400.68,1
726.0,1,2700.7200000000003,3
820.0,1,4801.28,0
578.0,1,896.0,3
548.0,1,20.92,3
446.0,1,130.75,1
877.0,1,5401.53,0
395.0,1,20.92,1
658.0,1,896.0,3
577.0,1,105.57,3
783.0,1,105.57,0
303.0,1,365.94,1
427.0,1,9450.0,2
455.0,1,2400.68,1
758.0,1,600.17,3
940.0,1,35.84,0
548.0,1,9602.72,2
940.0,1,2700.7200000000003,0
659.0,1,162.64,3
387.0,1,4801.28,1
694.0,1,1200.32,3
485.0,1,7502.0,1
1006.0,1,650.56,0
61.0,1,143.36,1
358.0,1,26250.0,2
942.0,1,573.44,0
784.0,1,4801.28,0
425.0,1,162.64,1
543.0,1,20.92,3
390.0,1,35.84,1
790.0,1,1200.32,0
692.0,1,322.56,3
357.0,1,2700.7200000000003,1
842.0,1,2700.7200000000003,0
658.0,1,1200.32,3
638.0,1,15004.25,2
691.0,1,1200.32,3
695.0,1,40.66,3
426.0,1,130.75,1
1055.0,1,7502.0,0
1023.0,1,162.64,0
394.0,1,7502.0,1
636.0,1,46.92,3
753.0,1,2700.7200000000003,3
605.0,1,40.66,3
549.0,1,650.56,3
578.0,1,15.15,3
971.0,1,130.75,0
660.0,1,187.68,3
393.0,1,573.44,1
396.0,1,143.36,1
543.0,1,650.56,3
484.0,1,4801.28,3
812.0,1,9450.0,2
487.0,1,187.68,3
907.0,1,293.25,0
1001.0,1,573.44,0
781.0,1,300.08,0
637.0,1,60.6,3
903.0,1,7502.0,0
849.0,1,143.36,0
694.0,1,2400.68,3
784.0,1,105.57,0
423.0,1,5.23,1
970.0,1,20.92,0
633.0,1,322.56,3
969.0,1,300.08,0
386.0,1,47.07,1
907.0,1,5.23,0
756.0,1,1200.32,3
690.0,1,7502.0,3
396.0,1,1016.5,1
937.0,1,5.23,0
731.0,1,143.36,3
1024.0,1,2700.7200000000003,0
873.0,1,242.4,0
1030.0,1,83.68,0
1001.0,1,365.94,0
449.0,1,130.75,1
842.0,1,4801.28,0
509.0,1,130.75,3
641.0,1,650.56,3
389.0,1,1200.32,1
540.0,1,4801.28,3
1065.0,1,2700.7200000000003,0
634.0,1,2700.7200000000003,3
999.0,1,300.08,0
484.0,1,9450.0,2
753.0,1,1200.32,3
668.0,1,2700.7200000000003,3
518.0,1,2700.7200000000003,3
483.0,1,600.17,3
965.0,1,2700.7200000000003,0
934.0,1,896.0,0
939.0,1,7502.0,0
484.0,1,47.07,3
455.0,1,7502.0,1
480.0,1,573.44,3
1030.0,1,7502.0,0
417.0,1,365.94,1
427.0,1,46.92,1
577.0,1,47.07,3
420.0,1,83.68,1
785.0,1,300.08,0
183.0,1,40.66,1
1.0,1,162.64,1
789.0,1,26250.0,2
355.0,1,4801.28,1
416.0,1,5401.53,1
569.0,1,2700.7200000000003,3
245.0,1,300.08,1
356.0,1,143.36,1
394.0,1,600.17,1
904.0,1,187.68,0
729.0,1,20.92,3
1028.0,1,47.07,0
875.0,1,16800.0,2
750.0,1,35.84,3
791.0,1,35.84,0
970.0,1,300.08,0
215.0,1,1200.32,1
813.0,1,4200.0,0
215.0,1,4801.28,1
661.0,1,187.68,3
880.0,1,40.66,0
725.0,1,7502.0,3
1062.0,1,4801.28,0
853.0,1,4801.28,0
580.0,1,322.56,3
996.0,1,40.66,0
790.0,1,2700.7200000000003,0
660.0,1,293.25,3
699.0,1,300.08,3
851.0,1,105.57,0
819.0,1,322.56,0
1057.0,1,4801.28,0
659.0,1,187.68,3
1.0,1,11.73,1
215.0,1,136.35000000000002,1
970.0,1,143.36,0
483.0,1,650.56,3
942.0,1,4801.28,0
549.0,1,1016.5,3
1023.0,1,4801.28,0
1028.0,1,1200.32,0
422.0,1,35.84,1
484.0,1,300.08,3
760.0,1,4801.28,3
1064.0,1,143.36,0
731.0,1,11.73,3
995.0,1,47.07,0
387.0,1,26250.0,2
853.0,1,1200.32,0
822.0,1,1016.5,0
547.0,1,15004.25,2
731.0,1,322.56,3
690.0,1,162.64,3
816.0,1,322.56,0
152.0,1,20.92,1
364.0,1,4801.28,1
364.0,1,1016.5,1
880.0,1,365.94,0
516.0,1,4801.28,3
605.0,1,143.36,3
811.0,1,1050.0,0
875.0,1,573.44,0
878.0,1,2700.7200000000003,0
815.0,1,7502.0,0
425.0,1,1016.5,1
1028.0,1,300.08,0
937.0,1,7502.0,0
